idhspid,bidx,country_str,dhs_code,kidbirthmo,kidbirthyr,precip_12m,z_precip_12m,n_months_matched,n_years_avg
        340021026 41  2,3,HN,16,4,2007,127.8630864056406,-.1151595427021057,12,15
        340021026 71  2,1,HN,16,12,2009,148.1333843787514,.2921449233662505,12,15
        340021026101  6,1,HN,16,11,2007,152.91130629609,.2996704432177337,12,15
        340021026111  2,1,HN,16,7,2009,112.9623200443113,-.2705799262619766,12,15
        340021027 31  2,1,HN,16,6,2010,133.3680120774294,.0683839573680923,12,15
        340021027 61  2,1,HN,16,12,2010,145.1180317291195,.1874474354310651,12,15
        340021027 81  2,1,HN,16,11,2010,140.3427515749711,.0816754237407707,12,15
        340021027111  2,1,HN,16,8,2008,137.4314256290915,-.2053543227531984,12,15
        340021027121  2,1,HN,16,9,2011,157.0386547875943,.5426237886864702,12,15
        340021027141  2,1,HN,16,10,2007,132.386952376035,-.0264574632512956,12,15
        340021027151  2,1,HN,16,3,2010,138.6860369355934,.0796224092209495,12,15
        340021027191  2,1,HN,16,6,2010,133.3680120774294,.0683839573680923,12,15
        340021027191  2,2,HN,16,10,2007,132.386952376035,-.0264574632512956,12,15
        340021028 31  9,1,HN,16,2,2011,144.5543254700017,.1383200494517018,12,15
        340021028 71  2,1,HN,16,3,2012,130.4443565522923,.0807963245493225,12,15
        340021028 71  7,1,HN,16,12,2011,129.6667425238101,.0074248746701556,12,15
        340021028111  2,1,HN,16,8,2011,147.8952525556533,.4103455679061132,12,15
        340021028111  2,2,HN,16,8,2011,147.8952525556533,.410345567906113,12,15
        340021028111  2,3,HN,16,7,2009,112.9623200443113,-.2705799262619766,12,15
        340021028111  2,4,HN,16,11,2007,152.91130629609,.2996704432177337,12,15
        340021028121  2,1,HN,16,2,2012,130.4875829316778,.0828314828457252,12,15
        340021028151  2,1,HN,16,1,2012,130.9821337811164,.103423434691525,12,15
        340021028151  2,2,HN,16,10,2009,144.900191923347,.2411556603600511,12,15
        340021028191  2,1,HN,16,12,2010,145.1180317291195,.1874474354310652,12,15
        340021028191  7,1,HN,16,6,2011,160.6456480818606,.5905084245292934,12,15
        340021028201  2,1,HN,16,11,2008,106.6672411176584,-.6997725296544747,12,15
        340021029 41  2,1,HN,16,7,2011,155.5873990872679,.5454129182666166,12,15
        340021029 41  2,2,HN,16,4,2009,120.8685898908292,-.3261477566464717,12,15
        340021029 61  3,1,HN,16,6,2007,130.1836555963902,-.1554681581549501,12,15
        340021029 71  2,1,HN,16,5,2011,147.4918565036102,.3906905621510874,12,15
        340021029 71  2,2,HN,16,5,2007,126.1593421635362,-.204375896033467,12,15
        340021029101  3,1,HN,16,6,2008,140.8665027055511,-.0396033368491363,12,15
        340021029101  6,1,HN,16,10,2007,132.386952376035,-.0264574632512956,12,15
        340021029111  3,1,HN,16,11,2011,141.2753260883736,.2635793408232701,12,15
        340021029151  6,1,HN,16,3,2008,147.7135606991729,.1493908104286931,12,15
        340021029161  2,1,HN,16,5,2011,147.4918565036102,.3906905621510875,12,15
        340021029201  2,1,HN,16,10,2010,132.0029289810641,-.0250256481219465,12,15
        340021029201  2,2,HN,16,12,2007,149.8334169772739,.2249470408051351,12,15
        34002103 11  1,1,HN,2,8,2008,157.7847554757163,-.2053203201253792,12,15
        34002103 21  2,1,HN,2,5,2010,158.2602288322612,.0820307083969324,12,15
        34002103 41  2,1,HN,2,1,2010,153.509919539637,-.0775155543558097,12,15
        34002103 51  2,1,HN,2,8,2007,164.680353700943,.3043364636894563,12,15
        34002103 71  2,1,HN,2,10,2008,151.8090365464651,-.416052678835731,12,15
        34002103 81  4,1,HN,2,1,2008,172.1280196121199,.4261443694530003,12,15
        340021030 11  2,1,HN,16,4,2007,127.8630864056406,-.1151595427021057,12,15
        340021030 21  2,1,HN,16,9,2010,135.9628104098344,.0509241208449714,12,15
        340021030 21  2,2,HN,16,6,2007,130.1836555963902,-.15546815815495,12,15
        340021030 81  2,1,HN,16,8,2010,138.9239721507501,.0919803905922987,12,15
        340021030 91  2,1,HN,16,8,2010,138.9239721507501,.0919803905922987,12,15
        340021030131  2,1,HN,16,8,2010,138.9239721507501,.0919803905922987,12,15
        340021030141  2,1,HN,16,2,2010,139.3275366894507,.1082338112405122,12,15
        340021030151  1,1,HN,16,7,2007,134.8764456797471,-.1135924489420221,12,15
        340021030171  2,1,HN,16,1,2009,122.7525948467445,-.2485345638140396,12,15
        340021030191  7,1,HN,16,10,2010,132.0029289810641,-.0250256481219465,12,15
        340021030201  2,1,HN,16,1,2010,137.2963352777936,.0224972041586956,12,15
        340021031 11  4,1,HN,17,3,2011,140.8320966448496,-.2164779740409626,12,15
        340021031 11  4,2,HN,17,4,2009,114.3100430559177,-.6033294354463699,12,15
        340021031 31  2,1,HN,17,10,2010,140.974448800944,.0286020362133762,12,15
        340021031 51  2,1,HN,17,5,2011,146.3726098600091,.1911645156021157,12,15
        340021031131  2,1,HN,17,12,2007,173.9678983138261,.5738196378730617,12,15
        340021031151  2,1,HN,17,6,2011,161.8433457814744,.5893277837661727,12,15
        340021031151  4,1,HN,17,4,2009,114.3100430559177,-.6033294354463697,12,15
        34002103121  5,1,HN,2,3,2011,158.0796176657951,-.1100489284138778,12,15
        34002103141  4,1,HN,2,7,2011,165.9246842958742,.5219821999641046,12,15
        34002103141  4,2,HN,2,9,2007,157.1115181412238,.1088828080663458,12,15
        340021032 72  2,1,HN,17,6,2009,122.8775898425663,-.2588213288606784,12,15
        340021032 81  1,1,HN,17,1,2010,141.2144462937029,-.1451871624784596,12,15
        340021032121  2,1,HN,17,3,2010,141.3289180860882,-.0765982818676185,12,15
        340021032151  2,1,HN,17,7,2009,98.41754742896831,-.4825772636174679,12,15
        340021033 71  2,1,HN,17,10,2007,134.5669664034448,.1417191360658441,12,15
        340021033161  2,1,HN,17,4,2011,140.8821901291472,-.207773678958715,12,15
        340021033201  2,1,HN,17,10,2007,134.5669664034448,.1417191360658441,12,15
        340021034 51  3,1,HN,17,9,2008,167.1618777885717,-.3041221636052196,12,15
        340021034 61  2,1,HN,17,9,2008,167.1618777885717,-.3041221636052196,12,15
        340021034121  2,1,HN,17,4,2007,134.8150634251219,.0861794248423505,12,15
        340021034161  2,1,HN,17,12,2008,113.3023253289666,-.9349824693042125,12,15
        340021034201  2,1,HN,17,9,2009,109.6568862408487,-.3373000940182271,12,15
        340021035 41  1,1,HN,17,5,2011,146.3726098600091,.1911645156021157,12,15
        340021035 61  6,1,HN,17,7,2010,147.5370959971265,.1187341443708181,12,15
        340021035141  5,1,HN,17,10,2007,134.5669664034448,.1417191360658442,12,15
        340021036 11  5,1,HN,17,12,2010,141.1744044558911,.0326035413997465,12,15
        340021036 41  5,1,HN,17,11,2010,141.1334461863183,.0299461890007839,12,15
        340021036 51  6,1,HN,17,1,2010,141.2144462937029,-.1451871624784596,12,15
        340021036 81  1,1,HN,17,2,2010,141.4482287489936,.0474149466635752,12,15
        340021036111  1,1,HN,17,5,2011,146.3726098600091,.1911645156021157,12,15
        340021036141  4,1,HN,17,12,2008,113.3023253289666,-.9349824693042126,12,15
        340021036141  6,1,HN,17,12,2010,141.1744044558911,.0326035413997465,12,15
        340021036151  4,1,HN,17,7,2009,98.41754742896831,-.4825772636174679,12,15
        340021036181  6,1,HN,17,2,2011,140.9384980987501,-.1103927535820984,12,15
        340021036181  6,2,HN,17,1,2007,135.9612821436395,-.4956048052628799,12,15
        340021037 31  2,1,HN,17,4,2008,173.4562114673571,.2047887645356374,12,15
        340021037 31  2,2,HN,17,2,2007,136.4362760091568,.3919813850465871,12,15
        340021037 91  1,1,HN,17,10,2009,134.3143365821772,.090069456674414,12,15
        340021037111  1,1,HN,17,5,2010,142.1006338440652,.0718294481598587,12,15
        340021037111  1,2,HN,17,12,2008,113.3023253289666,-.9349824693042125,12,15
        340021038 91  2,1,HN,17,5,2011,146.3726098600091,.1911645156021156,12,15
        340021038111  2,1,HN,17,1,2010,141.2144462937029,-.1451871624784596,12,15
        340021038111  2,2,HN,17,5,2007,132.4619791386492,-.1284984142310576,12,15
        340021038132  2,1,HN,17,6,2008,165.7909962176507,-.0393200331069347,12,15
        340021038133  2,1,HN,17,11,2011,144.1741409533541,.3667906432025016,12,15
        340021038133  2,2,HN,17,8,2010,147.4994839296014,.1181156117315405,12,15
        340021038141  2,1,HN,17,4,2010,142.1296625575299,.0737271868780101,12,15
        340021038141  2,2,HN,17,11,2007,173.4962252194631,.5406548658175022,12,15
        340021039 51  2,1,HN,17,7,2008,193.1921202615403,.2110093149975405,12,15
        340021039 51  2,2,HN,17,7,2008,193.1921202615402,.2110093149975406,12,15
        340021039 61  6,1,HN,17,7,2011,149.2431011857755,.4800273177637313,12,15
        340021039 71  2,1,HN,17,3,2009,114.309790019318,-.6033835733737013,12,15
        340021039 81  5,1,HN,17,5,2012,137.9606772488048,.2074148331129734,12,15
        340021039 81  5,2,HN,17,1,2009,114.3074285625101,-.6035906670833642,12,15
        340021039 81  5,3,HN,17,10,2007,134.5669664034448,.1417191360658442,12,15
        340021039101  4,1,HN,17,7,2009,98.41754742896831,-.4825772636174679,12,15
        340021039191  4,1,HN,17,8,2009,103.7478065835916,-.4034525397493132,12,15
        340021039201  8,1,HN,17,11,2008,110.5812749863851,-1.125497380043798,12,15
        34002104 11  2,1,HN,2,2,2012,150.1369446172527,.2175851305977534,12,15
        34002104 21  1,1,HN,2,12,2009,170.3472180236621,.1606683863744733,12,15
        34002104 31  5,1,HN,2,2,2009,155.5068944958918,-.4348747129014668,12,15
        34002104 41  2,1,HN,2,7,2009,151.0002617510287,-.3834683175998611,12,15
        34002104 51  1,1,HN,2,6,2011,169.5212394229486,.5964740130702667,12,15
        34002104 61  2,1,HN,2,7,2008,169.6103459423602,.1566868322247721,12,15
        34002104 81  2,1,HN,2,7,2011,165.9246842958742,.5219821999641047,12,15
        340021040 11  2,1,HN,17,8,2008,172.9677814937364,-.239075544957015,12,15
        340021040 61  2,1,HN,17,10,2011,138.9455348892999,.3225864878099114,12,15
        340021040131  2,1,HN,17,1,2011,141.1395240105527,.0529635670208467,12,15
        340021040181  2,1,HN,17,3,2009,114.309790019318,-.6033835733737013,12,15
        340021040181  2,2,HN,17,10,2007,134.5669664034448,.1417191360658443,12,15
        340021040201  3,1,HN,17,1,2008,174.062753782889,.5714522671604579,12,15
        340021041 41  3,1,HN,17,8,2008,172.9677814937365,-.239075544957015,12,15
        340021041 71  2,1,HN,17,8,2009,103.7478065835916,-.4034525397493131,12,15
        34002104101  2,1,HN,2,7,2010,159.8642853745044,.0875507931358926,12,15
        340021041141  2,1,HN,17,7,2011,149.2431011857755,.4800273177637313,12,15
        340021041171  2,1,HN,17,4,2012,143.4507862782473,.7091542469626377,12,15
        340021041171  2,2,HN,17,3,2011,140.8320966448496,-.2164779740409626,12,15
        340021041171  2,3,HN,17,11,2008,110.581274986385,-1.125497380043798,12,15
        34002104131  2,1,HN,2,9,2009,159.7102203318227,-.1789333204142345,12,15
        34002104151  1,1,HN,2,12,2008,140.3784240203431,-.6989587112088836,12,15
        34002104151  6,1,HN,2,12,2009,170.3472180236621,.1606683863744734,12,15
        34002104171  2,1,HN,2,12,2011,148.1452282739865,.0332931161471446,12,15
        34002104171  2,2,HN,2,12,2009,170.3472180236621,.1606683863744734,12,15
        340021042 21  2,1,HN,17,6,2008,165.7909962176507,-.0393200331069345,12,15
        340021042101  4,1,HN,17,5,2008,171.6397314146203,.0429272481509907,12,15
        340021042121  2,1,HN,17,8,2010,147.4994839296014,.1181156117315405,12,15
        340021042121  2,2,HN,17,9,2007,146.6370264107419,.356264954539711,12,15
        340021042141  2,1,HN,17,9,2011,158.8562124236454,.5843718796657267,12,15
        340021042141  2,2,HN,17,2,2008,173.7028752325696,.1393507026899679,12,15
        340021042151  6,1,HN,17,4,2011,140.8821901291472,-.207773678958715,12,15
        340021042151  6,2,HN,17,4,2008,173.4562114673571,.2047887645356374,12,15
        340021042161  2,1,HN,17,6,2010,141.9547337428361,.0695208664317784,12,15
        340021042161  2,2,HN,17,11,2007,173.4962252194631,.5406548658175022,12,15
        340021042171  2,1,HN,17,6,2011,161.8433457814744,.5893277837661727,12,15
        340021042191  2,1,HN,17,7,2008,193.1921202615402,.2110093149975405,12,15
        340021043 11  4,1,HN,17,5,2008,171.6397314146202,.0429272481509907,12,15
        340021043 21  2,1,HN,17,11,2010,141.1334461863183,.0299461890007839,12,15
        340021043 61  3,1,HN,17,5,2009,117.4091595824247,-.3473239707747893,12,15
        340021043 91  7,1,HN,17,9,2011,158.8562124236455,.5843718796657266,12,15
        340021043161  2,1,HN,17,10,2010,140.974448800944,.0286020362133762,12,15
        340021044 21  6,1,HN,17,8,2009,103.7478065835916,-.4034525397493131,12,15
        340021044 31  2,1,HN,17,8,2010,147.4994839296014,.1181156117315405,12,15
        340021044 61  6,1,HN,17,11,2009,142.961231746718,.1633550568641979,12,15
        340021044112  2,1,HN,17,9,2008,167.1618777885717,-.3041221636052195,12,15
        340021044141  3,1,HN,17,11,2007,173.4962252194631,.5406548658175022,12,15
        340021044151  2,1,HN,17,12,2006,137.3327235251481,.0817238247049687,12,15
        340021044181  4,1,HN,17,9,2008,167.1618777885717,-.3041221636052195,12,15
        340021044181 12,1,HN,17,9,2011,158.8562124236454,.5843718796657268,12,15
        340021044201  2,1,HN,17,11,2010,141.1334461863183,.0299461890007839,12,15
        340021045 41  4,1,HN,17,4,2010,142.1296625575299,.0737271868780101,12,15
        340021045 61  2,1,HN,17,5,2010,142.1006338440652,.0718294481598587,12,15
        340021045 61  2,2,HN,17,7,2007,135.396674904537,-.1261262911441189,12,15
        340021045 71  2,1,HN,17,4,2010,142.1296625575299,.0737271868780101,12,15
        340021045 81  1,1,HN,17,9,2009,109.6568862408487,-.3373000940182271,12,15
        340021045 91  5,1,HN,17,2,2011,140.9384980987501,-.1103927535820984,12,15
        340021045 91  9,1,HN,17,6,2009,122.8775898425663,-.2588213288606784,12,15
        340021045 91  9,2,HN,17,5,2007,132.4619791386492,-.1284984142310577,12,15
        340021045101  2,1,HN,17,6,2009,122.8775898425663,-.2588213288606784,12,15
        340021045121  1,1,HN,17,12,2010,141.1744044558911,.0326035413997465,12,15
        340021045121  1,2,HN,17,11,2009,142.9612317467181,.1633550568641978,12,15
        340021045131  4,1,HN,17,6,2011,161.8433457814744,.5893277837661727,12,15
        340021045181  4,1,HN,17,12,2006,137.3327235251481,.0817238247049686,12,15
        340021045191  1,1,HN,17,5,2009,117.4091595824248,-.3473239707747893,12,15
        340021045192  2,1,HN,17,12,2008,113.3023253289666,-.9349824693042125,12,15
        340021045201  2,1,HN,17,4,2011,140.8821901291472,-.207773678958715,12,15
        340021046 31  3,1,HN,17,5,2011,146.3726098600091,.1911645156021156,12,15
        340021046 71  4,1,HN,17,5,2010,142.1006338440653,.0718294481598587,12,15
        340021046 71 10,1,HN,17,8,2008,172.9677814937365,-.2390755449570149,12,15
        340021046 71 13,1,HN,17,8,2010,147.4994839296014,.1181156117315405,12,15
        340021046 81  5,1,HN,17,9,2010,147.4645600501521,.1177168222168617,12,15
        340021046101  2,1,HN,17,9,2011,158.8562124236455,.5843718796657267,12,15
        340021046101  2,2,HN,17,8,2009,103.7478065835916,-.4034525397493132,12,15
        340021046101  2,3,HN,17,3,2007,136.4805595657426,.4337629213110055,12,15
        340021046121  4,1,HN,17,7,2008,193.1921202615402,.2110093149975405,12,15
        340021046151  2,1,HN,17,10,2009,134.3143365821772,.0900694566744139,12,15
        340021046161  2,1,HN,17,9,2011,158.8562124236454,.5843718796657268,12,15
        340021047 11  2,1,HN,17,12,2009,142.2301107167066,.1138548640311732,12,15
        340021047 11  8,1,HN,17,10,2009,134.3143365821772,.0900694566744139,12,15
        340021047 11 12,1,HN,17,6,2010,141.9547337428361,.0695208664317784,12,15
        340021047 21  2,1,HN,17,11,2009,142.9612317467181,.1633550568641978,12,15
        340021047 41  2,1,HN,17,8,2009,103.7478065835916,-.4034525397493131,12,15
        340021047 62  2,1,HN,17,8,2011,145.0182405556088,.4074518258115448,12,15
        340021047 71  2,1,HN,17,9,2009,109.6568862408487,-.3373000940182271,12,15
        340021047121  4,1,HN,17,2,2010,141.4482287489936,.0474149466635751,12,15
        340021047121  4,2,HN,17,3,2009,114.309790019318,-.6033835733737013,12,15
        340021047121  4,3,HN,17,3,2009,114.309790019318,-.603383573373701,12,15
        340021047171  2,1,HN,17,12,2009,142.2301107167066,.1138548640311732,12,15
        340021048 51  2,1,HN,17,6,2010,141.9547337428361,.0695208664317784,12,15
        340021048 51  2,2,HN,17,8,2008,172.9677814937364,-.2390755449570149,12,15
        340021048 61  3,1,HN,17,12,2009,142.2301107167066,.1138548640311733,12,15
        340021048 71  2,1,HN,17,1,2010,141.2144462937029,-.1451871624784596,12,15
        340021048 71  2,2,HN,17,3,2008,173.8284196418679,.2689186925791746,12,15
        340021048101  2,1,HN,17,1,2008,174.0627537828889,.5714522671604578,12,15
        340021048111  1,1,HN,17,9,2009,109.6568862408487,-.337300094018227,12,15
        340021048131  2,1,HN,17,3,2011,140.8320966448496,-.2164779740409627,12,15
        340021048161  5,1,HN,17,10,2010,140.974448800944,.0286020362133762,12,15
